,0
n12FRing,0.0
n11FRing,0.0
n8FRing,0.0
n7FRing,0.0
n6FRing,0.0
n5FRing,0.0
n4FRing,0.0
n9FHRing,0.0
n8FHRing,0.0
n7FHRing,0.0
n6FHRing,0.0
n7aRing,0.0
n4FHRing,0.0
nFHRing,0.0
nG12FRing,0.0
n6FaRing,0.0
n5FaRing,0.0
n4FaRing,0.0
nFaRing,0.0
nG12FHRing,0.0
n12FHRing,0.0
n11FHRing,0.0
n10FHRing,0.0
nFaHRing,0.0
nG12FaRing,0.0
n12FaRing,0.0
n11FaRing,0.0
n5FHRing,0.0
Xch-4dv,0.0
Xch-3dv,0.0
nB,0.0
Xp-4d,0.0
nBr,0.0
Xch-6dv,0.0
Xp-2d,0.0
Xp-0d,0.0
n6FAHRing,0.0
n5FAHRing,0.0
n4FAHRing,0.0
nFAHRing,0.0
n12FARing,0.0
n11FARing,0.0
Zagreb1,0.0
GGI2,0.0
GGI1,0.0
nCl,0.0
n12FAHRing,0.0
n11FAHRing,0.0
n9FAHRing,0.0
n8FAHRing,0.0
TSRW10,0.0
nI,0.0
SpAD_A,0.0
LogEE_A,0.0
SRW07,0.0
nHetero,0.0
Xc-4dv,0.0
Zagreb2,0.0
n10FARing,0.0
n9AHRing,0.0
n8AHRing,0.0
n7AHRing,0.0
n6HRing,0.0
n4HRing,0.0
n3HRing,0.0
nG12Ring,0.0
n12Ring,0.0
n11Ring,0.0
n10Ring,0.0
SpMAD_DzZ,0.0
n9Ring,0.0
naRing,0.0
nG12HRing,0.0
n10FaRing,0.0
n11HRing,0.0
n10HRing,0.0
n9HRing,0.0
n8HRing,0.0
n7HRing,0.0
