,0
SMR_VSA3,0.0008891028905671811
ATS4d,0.0008750733085272762
AMW,0.0008641451408501077
MPC3,0.0008629362151957279
Xch-6d,0.000862871980887564
ATSC0are,0.0008620620703827597
SM1_Dzi,0.0008578203447925873
ATS2d,0.0008467593134794137
BIC4,0.0008295265112539652
SRW06,0.0008257703191495654
ATS4Z,0.0008213298093611593
BCUTp-1l,0.000820407915683589
ATS5m,0.0007980352760893055
ATS4pe,0.0007979414655914603
TSRW10,0.0007931263150248327
n9FHRing,0.0007930755028191287
ATS7s,0.0007920022101538674
ATS1se,0.0007871402266508219
Xc-3d,0.0007843566978135268
ATS3d,0.0007810456565974288
SddssS,0.0007791666523418205
MATS1Z,0.0007782718430637441
VR2_Dzv,0.0007771818889140301
ATS7m,0.0007657020703851256
SpMax_Dzpe,0.0007481015202370969
ATS8i,0.0007470025437839768
IC5,0.0007459168805156127
AMID_X,0.0007445632831756503
nBondsM,0.0007433700161516405
SsI,0.0007277323645036463
MIC0,0.0007271216244371385
SpAbs_D,0.0007182407894287374
GGI2,0.0007120889113963133
ATS3are,0.0007100962701560608
MATS2pe,0.0007055905561890746
TIC0,0.0006979226122036818
SpMAD_Dzp,0.000673598836218339
SpDiam_Dzse,0.0006596968120924717
SsssN,0.0006555158128259772
SddsN,0.0006521027086886721
nAcid,0.0006504603719039458
Xch-4dv,0.0006428747742880151
n5aRing,0.0006383198640378504
VR2_Dzpe,0.0006326853214553968
nAromAtom,0.0006257337424213087
VR2_A,0.00062511168692834
ATS0p,0.0006177068004917135
fragCpx,0.0005988133446531492
MATS2p,0.000598635227914854
Xp-1dv,0.0005935301917069655
StsC,0.000570666233999823
NsssN,0.0005679411723756615
SRW07,0.0005531554076847111
ECIndex,0.0005459893129541158
ATS0v,0.0005365495780837597
nARing,0.0005163336534886166
Xch-5dv,0.0005154875128350338
EState_VSA1,0.0005042821569576124
piPC5,0.0004997452868088026
SpDiam_Dzp,0.0004983499449925592
ETA_beta_ns_d,0.0004967383739466814
AATS1pe,0.0004906563375355273
MWC03,0.000488400921880785
ATS3Z,0.0004866054293744737
MPC4,0.00046580328365176493
ETA_beta_ns,0.00046242975970531053
SaaN,0.00044631965293962596
AATSC0se,0.00044545791305295536
AATS2m,0.0004437128437527999
ATS1s,0.0004388118454029065
ATS1d,0.00043182796181902365
ATS0d,0.00043030013547270353
Xp-3d,0.0004268523811955056
VE1_DzZ,0.0004229597119265154
Xp-7d,0.0004178714471487066
Xc-5dv,0.0004172229591034659
ATS8v,0.00041642120073891127
nBondsKS,0.00041005973458151617
TIC4,0.0004024010468685327
MPC8,0.00039627196010130376
ATS8d,0.0003935497683561752
ATS3se,0.0003856219695481376
SZ,0.00038186962454317847
BCUTpe-1h,0.0003811331737599309
NssssC,0.00037813827690284823
NaaCH,0.00036361025055103527
ATS7v,0.00035396845463057973
nHBAcc,0.00035131837683357025
SaaS,0.00033632013241700193
VE1_D,0.0003338238483032122
Sse,0.00028451526794120183
ATS1dv,0.0002796711472277912
Xpc-5d,0.0002795665206005442
LabuteASA,0.00026201068928358704
piPC4,0.0002559572347236491
ATSC0se,0.00025372313051434735
